Date,Timestamp,Scr_IP,Scr_port,Des_IP,Des_port,Protocol,Service,Duration,Scr_bytes,Des_bytes,Conn_state,missed_bytes,is_syn_only,Is_SYN_ACK,is_pure_ack,is_with_payload,FIN or RST,Bad_checksum,is_SYN_with_RST,Scr_pkts,Scr_ip_bytes,Des_pkts,Des_ip_bytes,anomaly_alert,total_bytes,total_packet,paket_rate,byte_rate,Scr_packts_ratio,Des_pkts_ratio,Scr_bytes_ratio,Des_bytes_ratio,Avg_user_time,Std_user_time,Avg_nice_time,Std_nice_time,Avg_system_time,Std_system_time,Avg_iowait_time,Std_iowait_time,Avg_ideal_time,Std_ideal_time,Avg_tps,Std_tps,Avg_rtps,Std_rtps,Avg_wtps,Std_wtps,Avg_ldavg_1,Std_ldavg_1,Avg_kbmemused,Std_kbmemused,Avg_num_Proc/s,Std_num_proc/s,Avg_num_cswch/s,std_num_cswch/s,OSSEC_alert,OSSEC_alert_level,Login_attempt,Succesful_login,File_activity,Process_activity,read_write_physical.process,is_privileged,class1,class2,class3
9/01/2020,1578542119,192.168.2.199,39934,192.168.2.10,1964,tcp,other,0.001451,-,-,0,0,True,False,False,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.239,5.512887537,2.142,1.587229032,2.528,1.376428712,0.152,0.170105849,89.94,7.740448307,3.904,1.556529473,0.607,1.525333078,3.297,0.642620417,0.399,0.019209373,911747.6,1624.674195,0.9,0.538516481,1541.2,250.7025329,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
21/01/2020,1579559959,172.24.1.80,9790,172.24.1.1,53,udp,dns,0.00038,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,5263.157895,536842.1053,0.5,0.5,0.5,0.5,6.592,1.516488048,0.654,0.636650611,3.258,1.127056343,0.379,0.234880821,89.117,2.036885122,12.3,8.614522622,0,0,12.3,8.614522622,1.536,0.030066593,904875.6,256.7018504,2.5,1.284523258,1642.8,308.1826731,0,0,1,1,1,1,0,1,Normal,Normal,Normal
9/01/2020,1578540769,192.168.2.199,38471,192.168.2.10,80,tcp,http,0.072148,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.764,3.324801347,10.509,3.836103361,4.449,0.970839328,11.551,18.19402839,67.73,14.6588226,23.1,22.20562992,10.7,12.95414991,12.4,15.10099334,1.062,0.024,916973.6,1186.451786,1.2,0.748331477,2245.7,479.8862469,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
7/01/2020,1578374181,192.168.10.155,38820,192.168.2.10,80,tcp,http,5.457,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,7.356,7.820475945,1.412,0.896145078,2.187,1.201848992,0.527,0.303415557,88.519,8.963166237,42.3,34.98871247,33.1,34.31165983,9.2,1.6,1.241,0.051855569,913370,2698.864502,0.8,0.4,1534.6,478.1803425,0,0,0,0,0,0,1,0,Normal,Normal,Normal
13/01/2020,1578883871,172.24.1.80,40197,172.24.1.1,53,udp,dns,0.000128,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,6.671,5.175467998,1.752,1.271548662,2.673,1.585490776,0.58,0.659575621,88.321,6.940685053,20.9,14.74075982,10.4,10.41345284,10.5,7.978095011,0.783,0.040509258,912690,1888.289173,3,3.872983346,1461.9,328.2204899,0,0,0,0,0,0,0,0,Normal,Normal,Normal
21/01/2020,1579569551,192.168.2.10,52218,192.168.2.199,80,tcp,http,0.00493,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,13.537,6.583383704,1.623,1.453093596,3.828,1.490287221,9.66,15.21117813,71.349,17.23473438,56.7,81.65298525,39.4,85.17300042,17.3,12.38587906,0.89,0.13,907766.4,1976.707728,1.7,0.781024968,1746.1,219.7063722,0,0,1,1,1,1,0,1,insider_malcious,Weaponization,Attack
6/03/2020,1583456417,192.168.2.10,49977,192.168.10.150,1883,tcp,mqtt,20.035131,1626,4,1,0,True,True,True,True,True,False,False,17,2518,16,844,FALSE,4992,33,1.647106775,249.1623339,0.515151515,0.484848485,0.830128205,0.169871795,8.531,8.011042941,1.838,1.168706978,3.63,1.257871218,0.301,0.367979619,85.698,9.54645044,23,25.05194603,17.3,20.09502426,5.7,7.457211275,0.445,0.025,917701.6,3541.528348,1,1.788854382,1437.5,329.9570427,0,0,0,0,0,0,1,0,False_data_injection,Tampering,Attack
8/02/2020,1581150280,192.168.2.199,60358,192.168.2.10,3333,tcp,other,13.539239,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.999,4.810256646,2.576,2.089517648,2.496,1.176649481,0.627,0.514432697,88.303,7.683468032,27.1,17.6604077,17,17.39540169,10.1,2.256102835,0.331,0.019209373,913340,3708.047033,0.8,0.871779789,1428.7,205.9820623,0,0,0,0,0,0,0,0,TCP Relay,Lateral _movement,Attack
7/01/2020,1578372547,192.168.2.199,51385,192.168.2.10,3737,tcp,other,0.000858,-,-,0,0,True,False,False,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,1.015,0.879627762,1.572,0.869503306,1.724,0.44612106,0.456,0.191426226,95.234,1.396697533,10,1.264911064,0,0,10,1.264911064,0.48,0.02,913052.8,3593.404091,1,0,1273.1,295.1414746,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
16/12/2019,1576460016,10.0.1.5,55802,129.94.0.197,53,udp,dns,0.000073,108,0,1,0,False,False,False,True,False,False,False,2,164,0,0,FALSE,272,2,27397.26027,3726027.397,1,0,1,0,1.297,0.796405048,1.873,1.361117556,1.673,0.88309739,0.23,0.137477271,94.932,1.819333944,9.9,1.445683229,0,0,9.9,1.445683229,0.488,0.083162492,913964.8,1969.552071,0.7,0.640312424,1732.2,311.9303768,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576469194,172.24.1.80,54292,172.24.1.1,53,udp,dns,0.000199,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,10050.25126,1025125.628,0.5,0.5,0.5,0.5,3.618,5.595942816,2.774,1.146675194,2.212,2.113285594,0.101,0.168252786,91.296,8.66738738,5.8,6.705221846,0.1,0.3,5.7,6.738694236,0.82,0.01,904498.4,5809.629579,0.8,0.4,1299.7,257.5472966,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/02/2020,1581750181,10.0.1.5,55531,129.94.0.197,53,udp,dns,0.000082,74,0,1,0,False,False,False,True,False,False,False,2,130,0,0,TRUE,204,2,24390.2439,2487804.878,1,0,1,0,1.976,4.085433147,1.624,1.233508816,1.343,1.055263474,0.228,0.239365829,94.833,5.460218036,9.7,7.681796665,6,7.348469228,3.7,1.187434209,0.659,0.036455452,913979.6,1547.389492,1.2,0.4,985.7,81.84259282,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576629022,172.24.1.80,5893,172.24.1.1,53,udp,dns,0.000132,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,15151.51515,1545454.545,0.5,0.5,0.5,0.5,6.213,8.490985867,2.908,2.381070348,2.751,2.004706712,2.221,4.899486606,85.909,14.6695729,12.3,13.6238761,0.6,1.8,11.7,13.75536259,0.636,0.034117444,911368.4,3219.464527,0.8,0.4,1326.1,338.2943836,0,0,0,0,0,0,0,0,Normal,Normal,Normal
12/02/2020,1581493313,172.24.1.80,48235,172.24.1.1,53,udp,dns,0.000069,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,28985.50725,2956521.739,0.5,0.5,0.5,0.5,5.05,5.290810902,1.708,1.064009398,2.364,1.179128492,3.141,6.986705161,87.74,10.33138906,17,12.95376393,2.6,6.2,14.4,9.090654542,1.008,0.056,914508.8,668.5932695,1.7,2.051828453,1713.8,204.805664,0,0,0,0,0,0,0,0,Normal,Normal,Normal
15/01/2020,1579041268,192.168.2.199,51562,192.168.2.10,80,tcp,http,0.208406,139,310,1,0,True,True,True,True,True,False,False,6,459,5,578,FALSE,1486,11,52.78158978,7130.312947,0.545454545,0.454545455,0.402422611,0.597577389,9.732,4.592634974,8.242,2.850374712,6.224,1.459576651,0.307,0.358302944,75.494,7.757618449,25.827,26.89901784,17.424,18.93573299,8.403,13.26815892,1.647,0.050209561,918959.6,1914.44651,0.9,0.538516481,2676.4,483.9799996,1,5,0,0,0,0,0,0,BruteForce,Weaponization,Attack
9/01/2020,1578523080,172.24.1.34,55031,172.24.1.1,53,udp,dns,0.000113,36,36,1,0,False,False,False,True,False,False,False,1,64,1,64,FALSE,200,2,17699.11504,1769911.504,0.5,0.5,0.5,0.5,3.805,3.316715996,1.509,0.949867886,2.269,0.663196049,0.426,0.464525564,91.988,4.563469733,11.6,5.351635264,0,0,11.6,5.351635264,0.672,0.038418745,917643.6,789.9598977,2.6,4.8,1595.6,276.2191883,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576452543,192.168.10.155,40010,192.168.2.10,80,tcp,http,5.27916,414,19402,1,0,True,True,True,True,True,False,False,14,1150,18,20346,FALSE,41312,32,6.061570401,7825.487388,0.4375,0.5625,0.037858249,0.962141751,6.211,6.126254076,3.288,2.368163001,2.831,1.435057142,2.42,6.118481838,85.254,9.767165607,15.7,9.434511116,1.8,3.841874542,13.9,8.166394553,0.674,0.034117444,916050.4,2094.690583,0.7,0.640312424,1379.1,338.8086333,0,0,0,0,0,0,1,0,Normal,Normal,Normal
31/01/2020,1580422921,172.24.1.80,45680,172.24.1.1,53,udp,dns,0.000393,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,24.102,11.19561593,2.444,1.416129938,8.158,4.214728461,0.385,0.744543484,64.911,16.21001385,15.5,13.21552118,10.3,12.1823643,5.2,4.118252056,1.24,0.05,856338.8,47967.03211,3.8,4.686149806,2707.8,506.4882625,0,0,0,0,0,0,0,0,Normal,Normal,Normal
27/02/2020,1582775770,192.168.2.10,53594,192.168.2.199,80,tcp,http,0.094396,-,-,1,0,True,True,True,True,True,False,False,-,-,-,-,TRUE,-,-,-,-,-,-,-,-,5.127,4.875813881,1.876,1.167931505,3.89,1.261665566,0.303,0.103638796,88.803,6.390560304,11.5,2.872281323,1.8,2.561249695,9.7,1.268857754,1.395,0.035,915507.6,2297.976466,15.8,4.166533331,1975.5,601.0539493,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
12/12/2019,1576101314,172.24.1.80,37217,172.24.1.1,53,udp,dns,0.00014,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.132,3.859673043,1.467,1.040779035,2.562,1.339670109,0.506,0.409956095,90.335,5.451967076,34,38.83297568,26.9,36.38529923,7.1,11.64001718,0.918,0.056,913408.4,3044.727088,1.2,0.871779789,1706.7,528.2213646,0,0,0,0,0,0,0,0,Normal,Normal,Normal
19/02/2020,1582067723,10.0.1.5,41763,131.236.3.92,53,udp,dns,0.000007,74,0,1,0,False,False,False,True,False,False,False,2,130,0,0,FALSE,204,2,285714.2857,29142857.14,1,0,1,0,6.287,4.20919244,1.314,0.769508934,2.123,1.019539602,0.535,0.711326226,89.743,4.912620584,26.277,24.47379335,19.98,25.32199834,6.297,8.650426637,0.625,0.032015621,915110,1987.08329,0.2,0.6,1475,283.8231844,0,0,0,0,0,0,0,0,Normal,Normal,Normal
19/02/2020,1582075240,192.168.10.155,59932,192.168.2.10,80,tcp,http,6.067663,2352,576021,1,0,True,True,True,True,True,False,False,120,8600,425,598129,FALSE,1185102,545,89.82041356,195314.4069,0.220183486,0.779816514,0.009241399,0.990758601,5.121,7.671124363,2.435,1.548207027,2.129,1.427469439,0.175,0.160078106,90.14,10.23112311,23.4,21.37381576,14,20.91889098,9.4,10.12126474,0.967,0.055506756,914092.4,3826.708852,0.6,0.8,1377.4,172.6622136,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16/12/2019,1576630145,127.0.0.1,34348,127.0.0.1,53,udp,dns,0.001145,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,5.842,6.043070081,2.615,0.976229993,3.357,2.60261042,0.33,0.228910463,87.857,9.110121898,14.9,10.30970417,0,0,14.9,10.30970417,1.167,0.250281841,913906,2038.659363,0.6,0.489897949,1665.3,405.0306285,0,0,0,0,0,0,0,0,Normal,Normal,Normal
20/01/2020,1579494216,172.24.1.34,53306,172.24.1.1,53,udp,dns,0.000419,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,14.75,5.346052749,1.613,1.142103761,3.602,1.7415384,4.126,9.688726645,75.908,10.43947202,18.3,10.56456341,0.6,1.2,17.7,10.65879918,0.678,0.11931471,907500,3585.545203,1,0.774596669,2248.4,868.8613468,0,0,0,0,0,0,0,0,Normal,Normal,Normal
28/01/2020,1580175749,192.168.10.153,52126,192.168.2.10,80,tcp,http,3.183728,482,671,1,0,True,True,True,True,True,False,False,6,734,4,843,FALSE,2730,10,3.140971842,857.4853128,0.6,0.4,0.445421245,0.554578755,12.909,8.081046281,1.184,0.984887811,22.029,1.582772567,0.302,0.272609611,63.574,9.336593811,20.365,20.15512404,17.068,20.0485814,3.297,0.901044394,1.776,0.012806248,914599.6,3090.696465,0.9,0.538516481,1552.9,354.2983065,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582523204,10.0.1.5,49542,129.94.0.197,53,udp,dns,0.000038,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,3.433,5.429740417,3.492,2.757218889,1.896,0.783316028,0.328,0.161851784,90.852,7.450676211,12.586,4.858247009,3.893,4.631095011,8.693,0.913367943,0.679,0.036455452,912580,4443.798015,0.7,0.458257569,1151.4,125.7864858,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576468075,192.168.10.155,45860,192.168.2.10,80,tcp,http,6.929504,874,20072,1,0,True,True,True,True,True,False,False,18,1818,20,21120,FALSE,43884,38,5.483797975,6332.920798,0.473684211,0.526315789,0.061343542,0.938656458,12.317,9.901410051,2.522,1.829370383,2.523,1.369540434,0.277,0.329485963,82.362,11.52690488,30.1,24.18036393,19.8,25.25391059,10.3,10.5456152,0.411,0.024269322,919090.8,1705.818795,0.799,0.748070184,1247.192,239.8023932,0,0,0,0,0,0,1,0,Normal,Normal,Normal
24/02/2020,1582503891,172.24.1.244,56462,172.24.1.1,5683,udp,coap,-,-,-,1,0,False,False,False,True,False,False,False,1,590,0,0,FALSE,-,1,-,-,1,0,-,-,29.093,8.055202108,2.601,1.81211727,11.772,2.450056326,0.077,0.117647779,56.461,11.47816924,5.379,5.21428509,0.3,0.458257569,5.079,5.312830601,2.407,0.021,920212.8,3202.984508,0,0,16167.6,2501.317381,0,0,0,0,0,0,0,0,RDOS,RDOS,Attack
15/02/2020,1581730809,192.168.2.196,42022,192.168.2.10,1880,tcp,websocket,17.236704,475,244,1,0,True,True,True,True,True,False,False,6,795,5,512,FALSE,2026,11,0.638173052,117.5398731,0.545454545,0.454545455,0.626850938,0.373149062,4.585,6.972900759,1.52,0.52742772,1.344,0.553103969,0.636,0.460981561,91.915,7.484043359,24.1,17.7,12.5,15.53222457,11.6,6.621178143,0.286,0.062,916232.4,954.1982184,0.7,0.781024968,1265.4,239.5880631,0,0,0,0,0,0,1,0,Normal,Normal,Normal
12/02/2020,1581494212,172.24.1.1,34976,172.24.1.199,25,tcp,smtp,0.680086,568,182,1,0,True,True,True,True,True,False,False,12,1200,12,814,FALSE,2764,24,35.28965454,4064.191882,0.5,0.5,0.639652677,0.360347323,8.28,6.893156026,2.169,2.167641345,2.343,1.585295241,0.38,0.307278375,86.831,9.590595863,25.6,24.43030904,20.1,24.03518255,5.5,6.561249881,0.921,0.041097445,916018.4,3512.431955,1.6,1.8,1472.6,365.7409466,0,0,0,0,0,0,0,0,TCP Relay,Lateral _movement,Attack
7/01/2020,1578375125,192.168.2.199,51737,192.168.2.10,548,tcp,other,0.000084,-,-,0,0,True,False,False,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,7.995,5.859456033,2.203,1.854022923,2.732,1.694566611,5.956,9.083226519,81.114,8.123420708,35.2,20.69685967,18.6,21.68962886,16.6,12.0266371,0.805,0.135,913616.8,3600.939344,0.8,0.4,1240.9,161.520556,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
9/01/2020,1578541391,192.168.2.199,57148,192.168.2.10,3880,tcp,other,0.00008,-,-,0,0,True,False,False,False,True,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,2.805,2.60209627,1.621,1.172855064,2.198,1.291656301,0.583,0.498558923,92.796,3.978452463,24.6,15.86946754,9.2,9.30376268,15.4,13.13925416,0.548,0.206726873,914420.4,1816.448799,1.099,0.70014927,1307.832,242.3592829,0,0,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
9/01/2020,1578524783,172.24.1.33,58417,172.24.1.1,53,udp,dns,0.000174,41,41,1,0,False,False,False,True,False,False,False,1,69,1,69,FALSE,220,2,11494.25287,1264367.816,0.5,0.5,0.5,0.5,1.779,0.756748968,2.23,2.071743227,1.826,0.757049536,4.718,8.466163003,89.446,9.317739211,5.4,4.2,0,0,5.4,4.2,0.516,0.030066593,917731.2,325.5656001,0.6,0.489897949,1582.7,270.6015706,0,0,0,0,0,0,0,0,Discovering_resources,Reconnaissance,Attack
24/02/2020,1582503724,172.24.1.244,36743,172.24.1.1,5683,udp,coap,42.984284,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.046528634,53.60098589,1,0,1,0,29.58,7.727228481,3.464,1.57253426,12.218,1.805246798,0.076,0.116120627,54.662,9.946556992,3.9,1.640121947,0.2,0.4,3.7,1.417744688,0.684,0.077871689,916500.4,1672.13631,0.1,0.3,15587.224,960.6398012,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
9/01/2020,1578542887,192.168.2.199,55899,192.168.2.10,80,tcp,http,0.008956,321,310,1,0,True,True,True,True,True,False,False,5,589,5,578,FALSE,1798,10,1116.569897,200759.2675,0.5,0.5,0.506117909,0.493882091,4.898,5.624389389,4.326,0.955815882,3.57,1.245776866,5.141,7.75172297,82.063,8.950548642,16,9.19782583,0,0,16,9.19782583,0.5,0.02,915101.6,1457.525794,0.9,0.7,1532.7,241.0016805,1,5,0,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
16/12/2019,1576458822,172.24.1.80,28055,172.24.1.1,53,udp,dns,0.000113,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,17699.11504,1805309.735,0.5,0.5,0.5,0.5,4.866,5.418420803,1.499,0.746491125,1.955,1.096414611,0.201,0.100543523,91.483,6.822114115,16.1,10.28056419,7.7,11.61938036,8.4,6.036555309,0.603,0.069720872,913722,8990.612393,0.6,0.489897949,1374.6,201.1343829,0,0,0,0,0,0,0,0,Normal,Normal,Normal
26/02/2020,1582681685,192.168.2.10,56418,192.168.2.199,80,tcp,http,0.077553,7340,492,1,0,True,True,True,True,True,False,False,10,7844,5,760,TRUE,16436,15,193.4161154,211932.4849,0.666666667,0.333333333,0.923825748,0.076174252,7.632,5.437857666,2.125,1.107169815,3.95,1.292315751,3.435,6.562056461,82.86,7.582944019,13.1,15.99030957,0.3,0.640312424,12.8,15.37400403,0.918,0.024,917982.8,2219.863816,7.4,5.986651819,1418.6,277.5298903,0,0,1,1,1,1,0,1,Exfiltration,Exfiltration,Attack
16/12/2019,1576631787,172.24.1.80,22273,172.24.1.1,53,udp,dns,0.000206,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,9708.737864,990291.2621,0.5,0.5,0.5,0.5,1.911,2.167775127,1.018,0.685752142,1.676,0.699002146,0.458,0.337425547,94.941,2.479622754,12.3,4.290687591,3,4.404543109,9.3,0.9,0.566,0.066813172,914555.2,1963.682907,0.6,0.489918361,1516.107,241.9687365,0,0,0,0,0,0,0,0,Normal,Normal,Normal
2/03/2020,1583106066,10.0.1.5,46310,129.94.0.197,53,udp,dns,0.000044,108,0,1,0,False,False,False,True,False,False,False,2,164,0,0,FALSE,272,2,45454.54545,6181818.182,1,0,1,0,5.627,6.353378707,2.649,2.148885525,2.314,1.78561586,0.231,0.241803639,89.176,9.601495925,16.9,15.08277163,13.1,15.02963739,3.8,1.833030278,0.485,0.025,921690,1345.821682,1.3,2.60959767,1634.5,397.6780733,0,0,0,0,0,0,0,0,Normal,Normal,Normal
12/12/2019,1576101835,172.24.1.80,43882,172.24.1.1,53,udp,dns,0.000182,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,10989.01099,1120879.121,0.5,0.5,0.5,0.5,2.131,2.407444496,2.411,2.246991099,2.433,0.812847464,0.177,0.115935327,92.849,5.283211997,3.8,1.4,0.1,0.3,3.7,1.187434209,0.408,0.021354157,901169.6,1839.661012,1,0.632455532,1350.3,418.8980902,0,0,0,0,0,0,0,0,Normal,Normal,Normal
16/12/2019,1576468945,127.0.0.1,60234,127.0.0.1,1880,tcp,websocket,15.156652,17038,2496565,1,0,True,True,True,True,True,False,False,96,22038,109,2502241,FALSE,5037882,205,13.52541445,332387.522,0.468292683,0.531707317,0.007756434,0.992243566,7.78,10.00369232,2.198,2.011510875,2.499,1.326366842,0.201,0.247202346,87.321,13.15721737,19.7,15.49870962,8.8,15.23679756,10.9,11.44071676,0.804,0.012806248,915347.2,1173.2523,0.8,0.4,1565.7,223.6779158,0,0,0,0,0,0,1,0,Normal,Normal,Normal
16/01/2020,1579138832,10.0.1.1,5353,224.0.0.251,5353,udp,dns,3.742767,1206,0,1,0,False,False,False,True,False,False,False,6,1374,0,0,FALSE,2580,6,1.603092044,689.3295789,1,0,1,0,7.058,6.191844313,2.173,1.351680806,3.519,1.761814122,0.715,1.822839817,86.537,9.71542593,8.3,18.0889469,6.5,17.52854814,1.8,2.4,0.762,0.026,820211.2,2253.633369,5,10.70513895,1560.9,396.5903302,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582503821,172.24.1.233,54254,172.24.1.1,5683,udp,coap,6.692981,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.298820511,344.2412282,1,0,1,0,33.529,6.866973788,2.861,2.160168743,12.04,3.578114028,0.183,0.236560774,51.391,10.57782818,8,12.74362586,2.7,8.1,5.3,4.775981575,1.858,0.034871192,919747.6,2221.102753,3,6.14817046,16293.3,1001.242233,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
9/01/2020,1578541716,192.168.2.199,38881,192.168.2.10,22,tcp,ssh,2.151951,1062,1713,1,0,True,True,True,True,True,False,False,13,1746,13,2397,TRUE,6918,26,12.08205949,3214.757213,0.5,0.5,0.405897658,0.594102342,9.128,8.434186149,1.979,0.911739546,2.377,1.392042025,0.404,0.377920627,86.114,10.4657596,21.4,11.67218917,11.5,12.39556372,9.9,1.757839583,2.435,0.140801278,912603.2,1993.231587,4.4,3.63868108,1385.4,169.9324572,1,6,1,0,0,0,0,0,Scanning_vulnerability,Reconnaissance,Attack
23/01/2020,1579734509,172.24.1.213,5353,224.0.0.251,5353,udp,dns,0.000225,116,0,1,0,False,False,False,True,False,False,False,2,172,0,0,FALSE,288,2,8888.888889,1280000,1,0,1,0,1.829,3.660353671,1.118,1.038882091,2.615,0.629940473,0.303,0.101098961,94.133,5.005978526,11.1,7.354590403,0,0,11.1,7.354590403,0.458,0.025612497,913314,1173.626516,1.2,1.326649916,1053.1,209.627503,0,0,0,0,0,0,0,0,Normal,Normal,Normal
24/02/2020,1582503833,172.24.1.244,60123,172.24.1.1,5683,udp,coap,55.357979,1124,0,1,0,False,False,False,True,False,False,False,2,1180,0,0,FALSE,2304,2,0.036128487,41.62001651,1,0,1,0,32.673,7.16807373,3.1,1.250095996,13.099,2.400235197,0.129,0.129108482,50.998,9.365594268,5.1,5.048762225,2.1,5.048762225,3,0,1.915,0.042720019,918474,3331.935293,0,0,15954.2,1558.561953,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16/12/2019,1576468777,192.168.10.153,53077,192.168.2.10,80,tcp,http,17.458824,22313,51545,1,0,True,True,True,True,True,False,False,69,25085,106,55797,FALSE,154740,175,10.02358464,8863.139923,0.394285714,0.605714286,0.306307354,0.693692646,4.003,5.355623306,3.563,1.711596039,2.624,1.514828043,4.078,8.357914572,85.736,9.66695526,18.1,9.459915433,6.1,7.449161027,12,7.469939759,0.898,0.077175126,916527.2,1820.8058,0.8,0.4,1541.4,442.3664092,0,0,0,0,0,0,1,0,Normal,Normal,Normal
3/03/2020,1583198308,10.0.1.5,44765,131.236.3.92,53,udp,dns,0.000005,-,-,1,0,False,False,False,True,False,False,False,-,-,-,-,FALSE,-,-,-,-,-,-,-,-,10.256,10.3628801,3.244,1.446051175,4.431,2.808250167,7.217,13.90617492,74.851,16.08044119,13.5,13.04798835,2.6,3.411744422,10.9,11.86970935,0.719,0.07582216,910808,5852.707544,4.2,7.318469785,2529.8,834.4373913,0,0,0,0,0,0,0,0,Normal,Normal,Normal
7/01/2020,1578374714,192.168.2.199,51381,192.168.2.10,3260,tcp,other,0.000011,0,0,0,0,True,False,False,False,True,False,False,1,44,1,40,FALSE,84,2,181818.1818,7636363.636,0.5,0.5,0.523809524,0.476190476,3.209,4.044565366,1.747,0.860767681,2.147,1.334069339,2.175,4.686799014,90.722,6.864211244,15.6,10.94714575,9.3,9.24175308,6.3,7.128113355,0.246,0.012806248,913816.8,1337.125035,0.8,0.4,1277.4,189.242807,0,0,0,0,0,0,0,0,Generic_scanning,Reconnaissance,Attack
24/02/2020,1582504436,172.24.1.233,34741,172.24.1.1,5683,udp,coap,23.102446,1686,0,1,0,False,False,False,True,False,False,False,3,1770,0,0,FALSE,3456,3,0.12985638,149.5945494,1,0,1,0,25.475,13.92887307,3.123,1.467092703,11.196,5.082735877,17.638,18.48056049,42.565,7.165858288,15.5,19.81539805,0.2,0.4,15.3,19.79924241,2.645,0.055,917897.6,2459.172023,0,0,13829.96,2141.432655,0,0,0,0,0,0,1,0,RDOS,RDOS,Attack
16/12/2019,1576468652,10.0.1.5,39131,131.236.3.92,53,udp,dns,0.000005,112,0,1,0,False,False,False,True,False,False,False,2,168,0,0,FALSE,280,2,400000,56000000,1,0,1,0,7.897,5.053418744,3.29,1.199082983,3.286,1.526965618,6.675,12.81525049,78.851,17.38083281,11.8,11.80508365,5.6,6.8,6.2,6.193545027,0.48,0.02,917638,2246.502882,0.8,0.4,1282.122,276.3829118,0,0,0,0,0,0,0,0,Normal,Normal,Normal
9/01/2020,1578542629,172.24.1.80,38879,172.24.1.1,53,udp,dns,0.000154,37,37,1,0,False,False,False,True,False,False,False,1,65,1,65,FALSE,204,2,12987.01299,1324675.325,0.5,0.5,0.5,0.5,6.076,7.682909865,2.36,1.412586281,2.486,1.906479478,0.404,0.305522503,88.673,10.719,22.2,18.97261184,16.9,18.88623838,5.3,3.163858404,0.585,0.025,914701.6,1085.083149,5.4,4.247352116,1341.6,318.5624586,0,0,0,0,0,0,0,0,Normal,Normal,Normal
